measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2019,267608.0202,343963.0884,196694.8789
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2019,216360.4083,280756.7136,156569.9926
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2019,51247.61195,82227.12184,27686.57507
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2019,56840.09178,109944.6905,11284.30498
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2019,1070818.359,1181005.601,964581.7033
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2019,1056287.923,1166302.589,952384.1656
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2019,66292.64688,101070.3384,38276.05816
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2019,124102.1928,286268.9018,21111.52559
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2019,52263.09786,78616.30393,15192.62037
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2019,52263.09786,78616.30393,15192.62037
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2019,509851.22,598877.0831,421018.3861
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2019,267608.0202,343963.0884,196694.8789
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2019,119836.5111,150586.6172,88789.19351
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2019,91320.45271,118590.2447,65456.80549
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2019,28516.05841,44497.26784,16005.70591
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2019,26863.04694,52201.82062,5219.694859
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2019,288001.2026,318554.0016,257132.311
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2019,255433.1893,277099.0221,230214.5713
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2019,47187.41632,71221.50504,27732.4662
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2019,54946.59136,128856.6683,10810.52565
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2019,24928.43873,37408.97435,7194.643708
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2019,24928.43873,37408.97435,7194.643708
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2019,182720.0251,222803.1248,144862.6405
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2019,119836.5111,150586.6172,88789.19351
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2013,249623.7242,309588.5751,187259.5107
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2013,190647.5493,240808.7363,139894.1855
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2013,59520.05574,91871.34626,34211.16126
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2013,50736.44879,98886.75946,10026.46765
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2013,953247.5446,1008826.298,897784.9524
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2013,940806.5089,996397.3076,884070.8493
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2013,58027.65325,86658.9161,34279.31809
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2013,106327.9726,244946.3108,18278.09466
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2013,47802.18978,71495.45666,13607.87651
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2013,47802.18978,71495.45666,13607.87651
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2013,469309.7851,542856.1486,392207.478
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2013,249623.7242,309588.5751,187259.5107
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2013,102420.4771,127381.2921,78174.88407
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2013,73236.40827,93177.58196,53189.9147
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2013,29453.99755,42935.63229,18116.43172
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2013,22483.50667,43539.36135,4464.97856
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2013,250117.9034,271883.8354,227337.3247
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2013,224557.3193,239227.3198,205444.3237
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2013,37946.51943,55683.9657,23351.68459
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2013,44612.23386,104128.0787,8437.785385
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2013,21541.76497,32034.51572,6221.976734
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2013,21541.76497,32034.51572,6221.976734
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2013,154901.2767,184148.2196,126113.4183
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2013,102420.4771,127381.2921,78174.88407
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2016,257771.3502,320521.2378,195193.82
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2016,201593.3498,257689.8668,149000.7715
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2016,55945.46999,89016.24332,31526.53286
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2016,53389.13127,102224.462,10454.18185
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2016,1003873.027,1080967.011,932701.1836
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2016,990533.9027,1066176.49,918892.9195
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2016,61474.0421,90536.89389,35932.15459
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2016,113201.0994,260525.1861,18234.53949
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2016,49590.17404,74420.21164,14602.64883
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2016,49590.17404,74420.21164,14602.64883
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2016,486395.2112,568211.7914,406098.6665
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2016,257771.3502,320521.2378,195193.82
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2016,108234.1217,135315.4669,81789.54111
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2016,79207.47736,101603.6943,57745.15751
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2016,28931.58065,43912.07986,17385.43434
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2016,24167.45996,46855.74072,4675.155971
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2016,263514.914,287094.6924,238062.9819
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2016,235586.0778,252559.962,216323.3773
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2016,40997.8935,60216.53561,24719.87717
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2016,48170.45063,113025.5121,9337.421661
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2016,22750.22341,34298.1841,6287.065347
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2016,22750.22341,34298.1841,6287.065347
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2016,164635.1888,197391.9169,132960.0346
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2016,108234.1217,135315.4669,81789.54111
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2017,257895.9692,322622.4326,191324.5851
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2017,202742.0504,258640.1849,146441.8741
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2017,55153.91887,86579.46654,30779.64171
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2017,54183.21665,105038.6129,10662.89184
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2017,1019417.343,1105350.492,937420.4004
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2017,1005788.181,1090770.798,925069.7853
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2017,62593.29485,94084.87181,36360.02197
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2017,114347.3424,263473.4146,19378.38857
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2017,50137.51592,74247.19138,14588.29099
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2017,50137.51592,74247.19138,14588.29099
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2017,489462.82,572190.1376,402488.8806
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2017,257895.9692,322622.4326,191324.5851
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2017,110746.477,138089.1076,82325.35102
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2017,81498.51955,104985.7001,59196.49991
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2017,29247.95745,44616.36737,17201.08604
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Residential radon,Number,2017,24884.35412,48620.19574,4978.726812
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Tobacco,Number,2017,269787.2779,295611.0175,242963.5527
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Smoking,Number,2017,240548.2117,259166.5122,217252.5037
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Secondhand smoke,Number,2017,42714.59038,63513.62806,25555.95916
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,2017,49366.71072,115408.2826,9672.509101
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Dietary risks,Number,2017,23332.77092,34851.76191,6773.959624
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Diet low in fruits,Number,2017,23332.77092,34851.76191,6773.959624
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Environmental/occupational risks,Number,2017,168779.8145,202061.3963,135522.7621
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Particulate matter pollution,Number,2017,110746.477,138089.1076,82325.35102
